¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47158
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240458
ó(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535828
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883596
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352219
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758888
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311848
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.811858
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3663
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15705
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16816
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49448
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94176
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22812
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36045
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43582
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817611
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014698
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225888
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462623
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726804
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975794
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213156
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502532
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842263
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319801
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723135
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280802
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774908
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33611
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08789
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06807
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.523
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99585
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29641
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41808
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46649
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802485
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997898
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207805
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442671
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705097
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950954
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186499
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469841
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801266
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288017
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688093
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250468
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73869
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30685
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01805
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96812
ø(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55255
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05047
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36702
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49887
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49744
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787409
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981357
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190002
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42297
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683669
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9267
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160475
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437753
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760607
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256859
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653756
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220834
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703198
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2785
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94884
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86838
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49888
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10637
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43998
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61768
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52873
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772239
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965073
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172482
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403519
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662518
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903026
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13508
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40626
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725871
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218419
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620115
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173856
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670661
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2487
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88025
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7689
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41259
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16355
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51534
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65207
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56037
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757306
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949048
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155242
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384321
ö(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641648
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879924
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110307
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375354
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69213
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172998
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587167
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127408
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639332
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21034
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8123
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73545
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32508
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22203
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1552
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70065
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59234
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74261
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933278
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138284
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365373
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621056
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85739
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086147
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345031
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659037
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128009
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5549
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081493
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608772
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1728
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.745
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71532
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23644
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27521
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18432
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75019
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62495
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72815
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917768
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121605
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346679
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600745
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835422
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0626
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315289
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626591
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083453
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523314
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.036112
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.578985
‹(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13606
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71101
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69612
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14676
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29041
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21557
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80075
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65944
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713929
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902515
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105206
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328236
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580712
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81401
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039654
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28612
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594782
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039333
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492399
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99126
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549955
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10012
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68447
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67783
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05613
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30519
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24907
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82816
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69469
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699943
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887518
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089087
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310046
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560959
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793152
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017308
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258224
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563603
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995654
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.462151
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.946939
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521678
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06498
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6589
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66046
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05446
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40371
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27139
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83408
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73073
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686193
ˆ(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872777
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073246
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292108
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541484
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772842
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995553
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234865
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53305
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952415
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432562
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903152
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.494151
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03062
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63429
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59756
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06271
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41773
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26669
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84084
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76754
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672679
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858292
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057682
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274423
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522289
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753075
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974385
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212142
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503114
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909618
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403627
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859893
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467365
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.997034
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61064
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51906
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04998
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41536
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26405
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84842
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8051
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78492
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659401
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844061
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042396
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25699
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503374
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733847
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953797
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190049
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47379
Š(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867262
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.375339
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817161
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.435661
