¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(346.59, 6.64, 387.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22259
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072136
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493114
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542762
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11486
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78184
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55622
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4488
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44459
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61667
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01605
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4882
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12608
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51479
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731671
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04369
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358045
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703341
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084295
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051476
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56286
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13753
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8063
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58444
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48322
Ø(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48489
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66445
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07353
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62601
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2823
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44016
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737848
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052744
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367973
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714272
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096387
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069328
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582859
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16011
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83054
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61238
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51755
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52503
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71205
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08941
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76594
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4416
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5715
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745429
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061741
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37784
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725138
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108409
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08713
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60278
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18258
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85459
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64008
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5508
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5651
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75959
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03775
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90802
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60413
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86117
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755752
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070487
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387645
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735938
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641443
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104773
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622574
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20502
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87834
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66753
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58282
æ(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60497
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80696
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98656
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78582
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76469
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13528
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766001
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076646
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397382
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746665
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657226
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122333
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642265
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23301
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90903
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69476
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61457
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64477
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86214
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93589
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57314
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88052
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27899
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776174
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082583
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407054
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75732
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672873
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139807
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662313
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26091
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94083
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72163
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64598
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68432
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94471
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88569
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.363
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99842
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42012
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786264
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088295
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416656
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266886
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688434
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157167
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686852
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28867
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97256
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75621
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67707
ğ(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72538
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02062
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94368
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16629
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91459
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37141
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796273
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095923
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426182
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280832
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703904
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174931
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711271
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31635
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0041
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79259
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70783
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7865
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09402
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04061
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10835
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76677
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806197
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106796
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910948
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29464
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719212
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19651
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735553
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34385
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03552
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8288
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74765
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84755
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16746
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13954
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18082
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61953
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816031
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117571
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923367
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308352
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734469
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217993
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759725
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37122
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06682
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86488
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77885
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90855
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24083
†(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24042
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1741
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33143
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825774
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128249
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935674
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321955
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749529
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23763
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783734
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39849
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09797
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90079
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78722
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90849
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3142
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32914
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16884
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0276
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.55385
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.5432
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.53734
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.53627
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.53997
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.54847
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.56177
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57987
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6028
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63058
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66323
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.70079
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835422
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596196
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9479
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335461
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764539
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252512
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80739
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42556
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12888
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9365
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79542
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88903
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38752
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3256
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16491
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69948
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.97159
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.96049
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95407
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95232
”(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95525
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.96284
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.97511
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.99208
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.01376
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.04017
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.07133
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10728
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844975
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607206
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959988
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348837
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779387
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267138
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823941
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45246
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15968
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95793
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80345
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86857
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38753
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32338
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16242
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38004
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.4207
(346.50, 6.66, 387.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40921
