¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347587
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695748
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755494
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817697
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882461
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949865
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019987
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092978
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168894
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247903
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330054
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415564
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504975
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599699
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698236
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800787
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907574
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018749
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134518
¸(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850468
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131923
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341469
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388268
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43599
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485814
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537794
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591986
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648485
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707324
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768617
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832397
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89881
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967936
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039842
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114653
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192495
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273485
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357701
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445346
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536941
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634006
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734993
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840162
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949625
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063625
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842091
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122799
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299057
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340597
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389118
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439925
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492887
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54733
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603006
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660966
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721387
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784263
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849727
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91787
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988773
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062521
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139265
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219084
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302159
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388533
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478411
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572303
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671827
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775426
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88324
¹(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995536
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833684
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113661
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258558
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299445
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342196
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391475
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443558
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497874
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554481
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613409
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674798
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737991
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802531
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869731
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939687
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012413
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088088
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166857
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248741
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33397
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422599
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514863
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611169
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713261
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81954
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930209
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825294
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104529
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219587
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259855
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301972
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346052
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396021
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449492
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505154
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563172
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623595
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686483
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751966
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820098
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890985
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964313
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038989
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11667
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197539
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281597
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369091
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460074
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55479
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653615
¸(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758423
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86754
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816901
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095411
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182104
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221803
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263335
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306787
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35217
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402859
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457696
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514802
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574308
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636249
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700685
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767818
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837634
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910285
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985852
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06447
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146293
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231361
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317719
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407562
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501045
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598358
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6998
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807495
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808517
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086263
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146144
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185243
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226208
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269066
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313839
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360661
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411983
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468257
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526858
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587862
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651436
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717543
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786354
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857926
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932384
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009883
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090473
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174329
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261557
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352317
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446736
·(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545043
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645663
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749879
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800109
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074802
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111583
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150153
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190549
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232847
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277072
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323236
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37147
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423458
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481219
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541362
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604008
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669209
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737011
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80757
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880982
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957404
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036855
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119526
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205536
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295002
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388117
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484989
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585823
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690814
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791697
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04215
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078437
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116489
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156403
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198136
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241778
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2874
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335011
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384718
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437391
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496714
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558427
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62274
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689616
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759241
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831665
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907022
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985389
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066942
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151746
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240004
º(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331803
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427406
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526855
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630398
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783302
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010903
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046707
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084272
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123646
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164865
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208014
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253032
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300106
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349207
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400462
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453871
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514683
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578099
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644152
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712817
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784309
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858656
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935979
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016428
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100138
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187248
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27782
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372146
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470277
(374.82, 10.94, 322.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572432
