¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.644116
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728952
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196241
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718427
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27807
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88359
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51899
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10408
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80877
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76085
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00647
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10797
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21615
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31774
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41731
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52111
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62933
†(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74203
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85942
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98162
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10883
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24121
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37896
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57035
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79018
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229346
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551216
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903755
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281698
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699392
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163313
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681508
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26403
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86777
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49483
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07732
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77252
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59865
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69095
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78724
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88757
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99215
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10324
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21933
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33974
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44774
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56022
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6773
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79923
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92614
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05819
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19561
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33855
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20738
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527135
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878167
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255094
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669888
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130479
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612694
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24999
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85201
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47121
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05114
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7365
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30401
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3916
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48302
†(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57839
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67774
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78131
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88914
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00337
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1229
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24731
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37671
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50483
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62662
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75337
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88526
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02253
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185428
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503075
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851687
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228509
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640451
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09769
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537992
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23599
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8362
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44812
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02562
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70074
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02403
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10731
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19423
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28494
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37951
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47808
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58078
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68777
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79916
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91674
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03997
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16816
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30157
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44037
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58471
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7221
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163489
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478995
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825251
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201989
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611093
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065022
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464687
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13701
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82044
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42564
€(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00073
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6653
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75783
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83702
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91981
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00618
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09628
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19024
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28818
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39023
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49648
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60712
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72229
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84348
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9707
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10306
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24076
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38402
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14154
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798806
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175537
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58182
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003122
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39275
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947572
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80468
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40369
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97645
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52696
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54712
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57982
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65873
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74108
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82708
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91675
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01024
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1077
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20921
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3149
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42494
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53947
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65871
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78382
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91534
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05218
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119607
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431013
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772454
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148446
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552578
„(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938469
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322168
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761859
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78893
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3823
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95277
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45454
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50314
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52554
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55047
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57797
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60808
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65663
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74601
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83917
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93624
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03739
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14268
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25232
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3664
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48513
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60866
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73797
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097739
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407056
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746087
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119345
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523484
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875023
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25291
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666363
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7732
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36146
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92888
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35969
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46173
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4839
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50857
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53581
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56559
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59802
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63307
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67078
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71119
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77356
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87444
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9795
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08882
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20263
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32102
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44422
„(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075898
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383115
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719827
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090367
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471083
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812707
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184935
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59192
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7575
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34119
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84311
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26739
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42289
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44483
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46927
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49624
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52579
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55792
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59267
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63012
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67022
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71307
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75876
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80722
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85862
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93419
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04784
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1661
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05405
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359243
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69358
(345.94, 8.37, 312.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06141
