¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(417.26, 13.16, 328.41) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 7.278124
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.63184
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.6466
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.28673
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17834
Ò(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48655
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81618
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45081
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73966
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99464
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25763
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53417
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7633
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.56737
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.53578
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.50885
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.48655
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.46887
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.45578
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.44728
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.44335
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.44399
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.4548
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.4646
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.47897
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49796
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12189
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42635
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75185
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26991
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58145
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87836
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17007
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44259
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74859
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40895
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.37729
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35028
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.32786
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.31003
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.29676
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.28804
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.28387
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.28424
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.29471
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.30417
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.31818
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.39768
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0665
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36728
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68873
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0629
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42823
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71722
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02253
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34557
Ø(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63637
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66757
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.22532
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19821
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.17569
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.15771
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14428
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.13537
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.13097
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.13108
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14122
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.15036
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.16403
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01213
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30934
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62686
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96676
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21676
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56117
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85838
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17259
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50523
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83953
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.07967
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.05249
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.02986
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.01175
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99816
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.98906
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.98444
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.98431
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99414
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.00298
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.01632
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958757
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25247
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56618
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90187
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01211
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37607
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69952
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00531
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32885
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67165
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5571
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.91291
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.89019
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.87196
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.85822
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.84894
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.84412
È(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.84376
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.8533
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.86185
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.87487
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906407
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19672
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50669
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83824
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81497
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16605
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54114
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8435
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1584
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49178
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97636
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31767
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75652
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.73818
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.72429
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.71485
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.70984
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.70926
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.71852
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.7268
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.73953
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.7567
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863993
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.142
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44833
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77589
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12693
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96385
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32556
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.687
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99357
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.318
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69443
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60151
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62869
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.61024
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.59623
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.58663
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.58144
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.58065
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.58965
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.59768
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.61012
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827149
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10026
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39115
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7148
É(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06149
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7691
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11819
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49113
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83418
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15008
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48458
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11951
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28499
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.48802
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.47388
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46413
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45877
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45779
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46655
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.47433
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.4865
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50307
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789041
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06198
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35032
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65785
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99745
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5814
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91853
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27832
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66307
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98773
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31342
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83324
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75604
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.37136
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35711
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.34722
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3417
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.34053
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.34905
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3566
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.36852
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.38482
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751339
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02452
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31055
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61543
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94116
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29769
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72628
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07364
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44471
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8308
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14804
Ê(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56037
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26757
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81253
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.24578
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.23576
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.23009
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.22875
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.23705
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.24438
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.25606
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.27519
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714362
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987913
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27159
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.574
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89694
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24249
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54103
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87665
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23481
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6178
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98822
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31555
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97751
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9109
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.13978
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.12964
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.12382
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.12232
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.13041
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.13753
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.14898
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678204
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949945
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23353
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53347
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85373
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1963
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46632
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73305
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0329
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40247
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79803
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15276
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69985
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42337
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64474
(417.44, 13.22, 328.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.02872
