¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(351.19, 8.99, 314.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071596
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58543
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950047
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348892
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776057
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18674
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63557
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12808
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66622
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17543
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73369
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35148
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96783
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59909
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29319
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06263
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89794
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13633
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6794
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351322
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577085
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811991
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980187
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244493
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578429
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942394
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340517
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763947
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17353
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62115
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11221
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64601
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15336
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7095
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33173
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94215
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.571
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26229
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0129
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84283
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.075
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6185
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278958
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499401
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735674
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931335
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23829
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571678
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935041
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332485
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752407
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16094
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60737
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0971
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62691
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13249
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68669
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31328
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91821
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54478
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23645
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98154
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79053
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02977
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56017
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242533
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445014
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660688
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925835
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232333
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565241
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927982
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324716
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741417
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14898
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59432
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08275
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60881
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11274
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67116
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29615
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89595
‡(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52043
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21729
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95892
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76523
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9866
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50441
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206817
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407092
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627148
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918743
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226286
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559022
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921215
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317324
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731024
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13766
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58193
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06916
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59176
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09415
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65685
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28033
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8754
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49794
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20006
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93852
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74273
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94546
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45118
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86125
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171818
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369977
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620772
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910921
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217819
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551197
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914585
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310239
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72118
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12697
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57025
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05634
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57577
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07956
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64373
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26585
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85649
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48328
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18485
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92035
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71409
„(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90637
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40036
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71763
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137536
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333576
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614447
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903341
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209569
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54222
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904819
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301448
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71181
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11687
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55921
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04425
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56083
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06867
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6318
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25267
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8393
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4712
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17157
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90442
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68027
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86928
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35207
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57787
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103957
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324914
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608294
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895975
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201595
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533562
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895352
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291073
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699405
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10505
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54823
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03291
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54689
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05889
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62101
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24081
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82586
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46093
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16023
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89072
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64906
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83414
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30618
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4676
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071067
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31931
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602219
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888819
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193871
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525152
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886183
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281027
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687572
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09217
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53416
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01891
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53629
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05015
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61143
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23026
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81808
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4524
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15086
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86868
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6204
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80097
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26271
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36688
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052963
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313811
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596255
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881924
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186381
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516997
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877313
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271325
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676306
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07988
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52079
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00421
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51985
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03327
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59718
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21922
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81192
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44562
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14342
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84491
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59429
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76974
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22165
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.26175
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047988
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308425
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590392
ø(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875267
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179158
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509175
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868732
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261938
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665623
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06826
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50803
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99024
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50446
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01646
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57866
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20302
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79794
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43435
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13538
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82345
(351.81, 9.11, 315.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57075
