¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(428.24, 15.02, 245.61) (444.29, 9.21, 265.68) (6.64, 3.13, 8.23) Truck 8.440275
Ù(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.787174
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.789004
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.792161
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.796646
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.802464
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755181
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067534
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414341
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790681
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219276
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686191
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215221
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.209384
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.188548
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.180124
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.184718
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.190721
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.198137
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.206976
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.217245
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.768988
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.760208
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.752766
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.746653
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.741865
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.738397
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.736245
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.735406
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.735881
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.73767
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.740774
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.745196
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.750941
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754878
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067106
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41348
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789416
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21786
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683769
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21216
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.157166
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.136451
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.130769
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.135149
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.140927
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.148109
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.156703
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.166716
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.719736
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.710991
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.703576
Õ(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.697481
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.6927
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.68923
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.687066
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.686206
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.686651
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.688399
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.691453
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.695816
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.701492
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754434
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066476
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41245
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787901
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216168
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681058
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208891
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.107061
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.086462
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.08338
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.087557
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.093122
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.100082
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.108442
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.118212
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.672478
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.663769
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.65638
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.650301
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.645529
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.642056
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.639882
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.639003
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.639418
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.641128
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.644135
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.64844
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.654049
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753852
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065646
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411252
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786134
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214192
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678058
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205418
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.059006
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.038517
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.037903
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.041887
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.04725
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.053999
Ø(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.062138
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.071676
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.627157
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.618483
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.611118
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.605056
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.600291
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.596818
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.594634
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.593735
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.594122
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.595796
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.598757
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.603009
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.608555
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75313
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064614
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409887
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784119
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21194
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674767
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201735
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.012939
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.99256
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.994284
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.998086
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.003258
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.009806
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.017734
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.027052
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.583715
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.575074
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.567734
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.561688
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.556931
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.553457
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.551263
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.550347
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.550708
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.552348
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.555265
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.559465
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.564951
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75227
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06338
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408353
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781853
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209408
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671188
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197853
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.968808
é(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.950205
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.952475
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.956103
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.961094
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.967449
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.975178
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.00176
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.542099
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.53349
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.526174
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.520144
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.515394
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.511919
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.509717
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.508785
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.509121
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.510727
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.513605
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.517755
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.523184
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75127
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061946
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406655
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779339
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206599
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.667322
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193768
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.926557
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.910313
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.912427
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.915892
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.920709
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.926884
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.956
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.015544
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.502259
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.49368
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.486387
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.480373
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.47563
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.472156
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.469945
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.468997
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.469311
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.470886
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.473724
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.477828
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.483202
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750132
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060311
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404788
ó(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776579
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203513
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.663174
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.907687
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.886136
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.872131
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.874097
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.877406
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.88206
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.913369
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.957333
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.075079
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.464147
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.455598
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.448327
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.442327
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.437593
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.434118
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.431901
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.430938
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.431229
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.432774
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.435575
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.439635
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.444957
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748854
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058476
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402758
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773571
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200152
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658738
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.868951
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.847499
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.835617
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.837443
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.840604
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.873762
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.915881
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.99736
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 7.136702
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.427719
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.419199
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.41195
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.405964
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.401237
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.397762
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.395538
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.394562
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.394831
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.396349
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.399115
Ø(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.403131
(428.24, 15.02, 245.61) (444.26, 9.21, 265.61) (6.70, 3.11, 8.21) Truck 6.408404
