¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(434.26, 14.61, 319.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455907
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379659
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674728
Ÿ(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999846
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355723
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747829
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178938
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662587
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203803
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812973
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4951
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27964
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19351
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27134
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5613
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1007
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91237
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.14866
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76674
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.423741
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631372
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856722
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102101
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370239
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664375
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988416
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342452
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732811
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162148
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643689
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182229
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787441
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46581
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24573
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15381
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22424
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50452
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03003
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82496
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05069
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.65512
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.417096
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624173
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848898
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09357
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360902
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654111
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97709
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329319
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717981
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145573
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625036
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160966
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.762314
Ÿ(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43699
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21239
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1148
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17797
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4488
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96087
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74081
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95525
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54671
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410504
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617032
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841141
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085113
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351646
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643944
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965801
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316329
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703335
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129209
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606627
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140008
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737589
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40865
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17961
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07647
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13255
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39411
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89321
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65861
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86232
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44143
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403971
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609956
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833454
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076732
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342477
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63387
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954198
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303484
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68888
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11306
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588463
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119363
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713267
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38079
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14741
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03882
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08796
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34047
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82704
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57834
Ÿ(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.77184
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33926
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397495
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602943
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825834
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068427
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33339
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623889
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942722
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29078
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674613
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097124
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570547
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099028
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689347
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35341
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11576
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00184
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04419
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28786
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76233
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49997
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6838
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23777
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391078
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595994
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818287
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060202
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324393
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614008
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931376
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278224
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660537
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081407
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552878
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.079004
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.665831
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3265
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08469
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96555
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00124
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23627
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69908
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42314
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59311
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.12649
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384721
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58911
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810811
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052055
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315482
±(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604223
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920163
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265812
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.646651
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065898
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535457
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059289
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.642715
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30007
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05417
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92992
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95912
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18569
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63725
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34795
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49592
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.01818
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378424
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582294
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803408
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043987
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30666
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594537
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909078
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25355
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632957
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05061
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518286
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.039886
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.620001
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27411
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02421
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89497
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91781
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13612
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57685
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27455
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.401
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91333
(434.44, 14.73, 317.68) (440.22, 8.17, 277.09) (0.81, 2.16, 0.81) Human 24.98761
(434.44, 14.73, 317.68) (440.22, 8.17, 277.09) (0.81, 2.16, 0.81) Human 24.95806
(434.44, 14.73, 317.68) (440.22, 8.17, 277.09) (0.81, 2.16, 0.81) Human 24.93476
(434.44, 14.73, 317.68) (440.22, 8.17, 277.09) (0.81, 2.16, 0.81) Human 24.91752
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372188
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575543
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79608
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036004
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297929
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58495
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898127
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241437
¶(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619458
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035539
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501363
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020797
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597688
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24863
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99481
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86067
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8773
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08754
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51785
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20292
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30831
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.82076
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.97764
(434.44, 14.73, 317.68) (440.22, 8.17, 277.09) (0.81, 2.16, 0.81) Human 24.86571
(434.44, 14.73, 317.68) (440.22, 8.17, 277.09) (0.81, 2.16, 0.81) Human 24.84309
(434.44, 14.73, 317.68) (440.22, 8.17, 277.09) (0.81, 2.16, 0.81) Human 24.82974
(434.44, 14.73, 317.68) (440.22, 8.17, 277.09) (0.81, 2.16, 0.81) Human 24.8216
(434.44, 14.73, 317.68) (440.22, 8.17, 277.09) (0.81, 2.16, 0.81) Human 24.81871
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.366014
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568862
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788824
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0281
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289289
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575466
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887309
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229474
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606151
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020687
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48469
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002018
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575776
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22362
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96597
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82705
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83759
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03996
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46023
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13304
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21782
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73109
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.86726
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359905
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562249
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781645
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02028
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28074
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566086
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876627
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217659
¢(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593039
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006056
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468268
(434.44, 14.73, 317.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983552
