°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(341.85, 6.99, 372.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847512
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28081
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09666
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03854
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76091
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.73683
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71513
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69579
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.67879
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.66411
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.65173
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.64164
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63384
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62831
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62506
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62407
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62535
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.62889
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136839
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783088
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058602
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358859
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687402
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048293
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446471
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887907
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37999
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931761
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55474
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2634
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0766
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0191
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.83275
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.80853
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.7867
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76724
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.75014
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.73536
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.72291
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71276
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.70492
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69936
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69608
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69509
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69638
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69994
»(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523997
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777074
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051998
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3517
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679567
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039654
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436915
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877325
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368139
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918406
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53958
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24612
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0567
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99133
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.90782
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.88344
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.86148
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.8419
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.82468
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.80982
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.79728
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.78707
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77918
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77359
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77029
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76929
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77059
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77418
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518458
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771074
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045513
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344591
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671755
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031084
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42744
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866781
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356332
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905178
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52461
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.229
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03699
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95289
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98619
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96166
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93955
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.91984
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.90251
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.88755
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.87494
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.86466
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.85671
À(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.85108
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.84777
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.84677
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.84807
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.85169
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512984
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765163
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039031
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337568
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664042
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022593
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418056
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856323
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34468
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892053
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50975
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21205
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01743
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91494
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.06797
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04327
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.02102
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00117
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98373
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96867
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.95597
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.94562
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93762
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93195
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.92862
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.92761
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.92892
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93257
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50756
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759236
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03265
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330563
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656371
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014163
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408718
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84597
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333111
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879038
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49504
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19526
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99197
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87745
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15326
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12839
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10597
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08599
Œ(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.06843
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05326
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04047
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03005
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.022
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01629
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01293
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01192
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01324
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01691
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502195
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75343
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026277
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323625
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648791
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005802
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399501
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835705
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321658
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866167
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48045
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17861
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95995
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84044
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24217
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21712
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19454
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17441
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15672
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14144
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12856
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11807
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10995
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10421
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10083
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.0998
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10114
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10484
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496823
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747628
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019986
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316734
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641259
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997492
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390321
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825548
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310303
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853445
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46601
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16214
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92832
“(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80391
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75607
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30957
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28682
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26654
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24871
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23332
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22035
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20978
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2016
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19581
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19241
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19138
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19273
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19645
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491543
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741889
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013709
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309942
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633796
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989335
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38125
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815453
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299036
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840813
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45173
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14582
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90299
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76784
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75088
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.40587
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38294
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36251
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34454
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32903
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31595
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3053
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29706
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29123
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2878
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28676
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28813
(341.83, 7.05, 373.05) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29188
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486289
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736187
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007557
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303164
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62641
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98118
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372296
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805506
‘(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287919
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828284
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43754
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1297
(341.83, 7.05, 373.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89323
