¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(345.30, 7.14, 365.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008301
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37844
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10586
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94545
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9251
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08277
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47154
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16789
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.8199
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.79488
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.77301
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.75427
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73863
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72609
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.71664
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.71025
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70693
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70667
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070974
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301913
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552398
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825032
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122758
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449174
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808581
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206053
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647983
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142042
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698047
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32816
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04818
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87856
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84665
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98951
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35885
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02032
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.79981
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.77483
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.753
¹(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73428
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.71868
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70616
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69672
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69035
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68704
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68679
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05454
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28408
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533052
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803936
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099696
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42385
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780615
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175099
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613483
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103381
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654395
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27852
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99123
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81262
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76938
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89774
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24809
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89211
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.78286
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.75791
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.7361
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.71742
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70183
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68933
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67991
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67355
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67025
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67001
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038213
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266403
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513859
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783022
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076855
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398781
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752985
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144449
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579344
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065127
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611271
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22954
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93507
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74763
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69329
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80747
À(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13929
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75908
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.76902
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.7441
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72232
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70365
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68808
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6756
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66619
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65984
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65654
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65631
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022019
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248907
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494838
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762336
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054216
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373926
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725614
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114141
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545582
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027354
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568655
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18115
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87968
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68354
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61834
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71862
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03235
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62793
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.75828
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73338
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.71162
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69297
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67741
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66494
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65554
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6492
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64591
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64567
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006003
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231525
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476009
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741841
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03183
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349358
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698517
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084188
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512234
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99004
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52661
Â(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13342
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82501
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62038
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54452
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63128
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92733
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49929
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.75064
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72575
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.704
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68536
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66981
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65735
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64795
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64162
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63834
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6381
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990107
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214363
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457366
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721498
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009654
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325037
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671739
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054545
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479256
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953133
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485054
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08631
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77113
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55815
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47188
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54535
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82417
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37314
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74607
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72119
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69945
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68081
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66528
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65282
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64343
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6371
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63381
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63358
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974374
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197353
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438926
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701442
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987706
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300982
»(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645236
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025226
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446688
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9167
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444054
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03979
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71795
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49683
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40031
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46082
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7228
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24938
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74458
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.7197
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69796
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67933
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6638
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65134
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64195
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63562
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63234
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63211
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95877
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180489
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420622
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681516
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965946
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277147
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619023
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996273
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414482
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880697
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403556
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993918
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66555
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43637
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3299
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3777
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62323
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12799
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89791
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72129
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69954
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68091
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66537
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65292
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64353
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63719
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63391
(344.09, 7.04, 366.62) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63368
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943316
­(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163761
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402501
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661825
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944479
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253637
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593145
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967611
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382681
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84516
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363597
(344.09, 7.04, 366.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948673
