¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(422.16, 14.80, 245.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55094
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01057
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39284
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60652
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8008
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00446
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21823
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44272
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67873
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941682
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240386
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520839
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747306
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989455
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325705
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738548
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999411
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104515
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213861
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327729
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446287
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56982
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698529
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832691
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11376
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41998
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6071
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8032
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00888
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22475
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45158
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69004
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937216
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23548
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497584
¹(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722541
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962988
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273449
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680761
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929794
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032973
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140369
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25217
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368604
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489895
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616218
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747929
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885214
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22134
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42192
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6109
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80901
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01684
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23502
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46434
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78932
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932652
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230474
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474878
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698334
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937146
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221904
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623823
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862465
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963849
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069364
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179228
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293606
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412724
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536818
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666153
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800941
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953215
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24478
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42705
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61806
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81832
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.055
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37244
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71547
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927987
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225394
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452712
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674725
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911942
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171053
¯(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567684
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797407
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897063
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000823
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108788
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22121
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338255
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460188
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587277
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7197
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85782
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06045
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25119
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4355
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69424
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98885
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30239
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64462
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923267
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220247
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431095
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651707
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887396
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13965
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512362
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734584
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832613
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9346
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040794
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15133
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2664
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386272
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511214
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641374
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777086
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91863
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10166
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36008
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63416
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92536
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2352
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57669
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918467
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204375
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409996
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629241
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863404
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11404
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457849
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673904
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770338
·(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870708
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975141
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083887
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197111
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315026
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437825
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565849
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699118
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837777
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04975
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30541
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57649
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86446
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17076
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51161
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95184
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913564
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185048
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38946
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607337
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840048
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089081
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404075
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615308
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710222
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809012
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911835
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018802
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130216
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246268
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366897
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49236
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623094
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759421
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955836
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25298
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52125
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80609
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10904
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44933
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88471
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90864
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16621
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36942
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586025
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817308
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064746
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351139
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558751
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652235
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74946
¸(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850713
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956079
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065471
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17927
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297724
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421191
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549843
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683968
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858732
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20276
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46831
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75021
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04992
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38975
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82049
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90361
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14783
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349888
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565257
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795182
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041113
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304747
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504163
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596231
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69206
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791496
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894849
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002424
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114462
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231072
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352648
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479277
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611301
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764853
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14216
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41765
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69676
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99343
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33281
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75919
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22134
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898511
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12997
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330923
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545053
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773621
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018095
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280097
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451488
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541965
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636017
·(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733822
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835627
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941631
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051979
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166871
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286554
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411298
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541327
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676888
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04423
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36922
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64566
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93942
(422.29, 14.79, 245.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2785
