¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394691
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83628
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78444
©(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9984
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.53093
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.07967
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.37517
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.50169
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.49455
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.462795
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.460404
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.459858
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.461155
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.4643
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.020938
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.203413
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400821
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614118
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846141
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099408
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376915
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682168
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020725
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956971
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420874
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931988
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495662
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15946
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92533
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78847
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71383
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.36816
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.55749
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.830797
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44704
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.491274
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.487025
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.484629
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.484081
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.485383
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.488535
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.010491
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192389
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388698
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600958
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831811
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083747
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359731
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662844
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999805
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930471
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391075
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89784
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452883
š(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1104
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86854
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7298
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.72962
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.871167
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39359
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44433
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30738
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.517497
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.513238
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.510835
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.510288
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.511594
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.514756
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.000371
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181495
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376722
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587962
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817662
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068288
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342773
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644207
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979167
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904249
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361674
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864206
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414006
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06215
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81268
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67164
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57702
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77157
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30149
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34361
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18762
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.545732
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.541462
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.539054
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.538504
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.539817
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.542989
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.990394
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17073
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364892
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575128
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803692
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05303
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32604
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625816
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958807
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328544
’(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332641
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831137
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376624
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01464
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75769
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60334
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51077
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6895
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18216
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24635
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07996
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.576006
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.571724
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.569309
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.56876
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.570079
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.573261
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.980537
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160097
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353213
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56246
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789907
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037971
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309444
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607674
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938729
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306206
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30401
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798596
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339865
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967862
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70139
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53433
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44596
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60891
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05485
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14788
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97608
(396.68, 14.12, 247.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.6142
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.601087
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.602409
(396.68, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.605605
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.970802
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.149446
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341685
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549957
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776304
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023119
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29278
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589781
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918933
Š(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28419
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275768
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766599
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30368
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92186
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64316
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46659
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38254
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5298
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93057
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04403
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87588
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47027
(396.68, 14.12, 247.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.57683
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.53218
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.46976
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.41723
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.961187
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13892
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330307
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53762
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762882
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008468
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27635
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572137
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899416
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26249
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667585
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735133
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268158
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876604
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.586
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40013
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32042
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45212
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80919
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94363
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77922
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41992
(396.68, 14.12, 247.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.94844
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.93475
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.53094
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.46853
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.44554
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.951694
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128534
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.31908
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525449
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749645
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99402
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260158
‘(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554742
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880182
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241112
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643244
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704169
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23324
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832788
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52985
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33491
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25971
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37592
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69066
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84659
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68614
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37272
(396.68, 14.12, 247.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.71779
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.62912
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.53176
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.46934
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.49731
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.942323
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.118286
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308005
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513445
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736591
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979764
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244281
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537595
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861228
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220007
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619266
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070561
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198917
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790826
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47474
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27093
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20031
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30023
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5749
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75285
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58699
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32854
(396.68, 14.12, 247.03) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.74804
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.59991
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.53463
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.48936
(396.68, 14.12, 247.03) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.563
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933076
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.108177
(396.68, 14.12, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.297081
