¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
• (425.26, 14.90, 245.52) (446.31, 8.75, 254.23) (0.81, 2.16, 0.81) Human 6.473833
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25863
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8095
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120274
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436095
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782567
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164563
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587765
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057661
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575358
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15786
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81811
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57261
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.90435
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34512
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24092
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88299
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29843
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74083
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21285
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112966
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427886
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773515
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154582
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576635
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046688
Ü(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56613
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14747
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80628
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55901
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.69631
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.72302
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.77277
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.90321
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26007
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70013
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33408
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105387
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41953
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764354
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144411
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565373
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034106
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556761
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1369
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79425
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.53221
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.49761
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.54199
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.60163
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.73342
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.92167
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91442
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097674
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411112
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755058
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134151
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553957
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021331
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544695
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12609
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78197
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.34176
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.32514
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.36844
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.44248
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.57026
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.77314
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 12.08775
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089823
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402513
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745593
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123728
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542383
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008408
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530148
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11513
ê(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76947
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.15964
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.16042
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.20199
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.28944
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.41342
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.62994
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.97022
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081906
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393817
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736044
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11314
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530658
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995317
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515491
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10394
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75678
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.98538
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.00232
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.04227
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.14221
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.26433
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.49186
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.85632
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073868
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38502
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726371
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102485
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518826
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982077
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502924
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09258
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74384
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.81855
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.85053
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.88895
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.00054
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.13662
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.35867
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.74594
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065771
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376145
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716605
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091677
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506803
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968693
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494422
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08104
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.69307
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.6701
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.70474
ê(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.75483
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.86417
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.01336
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.23018
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.66317
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057514
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367106
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706713
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080736
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494673
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95846
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485701
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06931
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.53947
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.53134
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.56467
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.62649
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.73287
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.89436
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.12372
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.66451
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04921
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358011
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696703
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069668
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482398
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950434
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476713
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0574
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.3922
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.39795
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.43003
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.50284
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.60642
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.77946
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.03042
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.6658
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04082
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348798
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686552
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058503
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473824
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94225
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467463
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04534
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.25097
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.26968
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.30059
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.3837
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.48461
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.6685
Ş(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.93994
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82937
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68875
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032316
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33953
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676336
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04721
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466331
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93387
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457988
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03311
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.11868
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.14632
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.17611
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.26889
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.37228
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.56134
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.85219
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49714
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32516
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024535
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330112
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039865
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45863
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925252
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448339
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02073
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.05773
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.02763
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.06598
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.15821
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.27268
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.45784
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.76709
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31392
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97686
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018486
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321155
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655579
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032756
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450746
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916448
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438419
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00818
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64667
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.18147
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.15056
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.12181
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.17643
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.35787
Î(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.68456
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20878
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83478
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50932
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012371
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314488
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64922
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025495
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442695
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907462
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428306
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995459
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61786
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30113
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85087
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.76415
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.25714
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.26129
(426.03, 14.92, 245.83) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.60453
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10712
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72584
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32965
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006199
(426.03, 14.92, 245.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308004
