¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(420.96, 8.57, 363.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398879
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.818092
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.99171
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175854
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374628
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590444
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825444
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082327
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364221
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674889
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018872
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401743
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795406
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239448
ƒ(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744181
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316734
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971598
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60085
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47462
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56334
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.088
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36202
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84469
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62846
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67837
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44509
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.647331
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.807632
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980427
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163912
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362147
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577249
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8116
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067259
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347672
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656625
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998608
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37919
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784269
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231639
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735388
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306719
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960103
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62656
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55165
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65587
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03563
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31685
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97973
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59423
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61996
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47031
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.637744
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.797326
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.968637
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150782
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347917
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561841
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79475
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049277
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328487
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63605
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976515
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355263
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774435
„(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223026
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727132
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29731
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949304
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69322
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6306
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75083
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98519
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25676
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11872
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56324
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56554
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50038
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.628309
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.787208
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.95666
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.137877
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333912
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54664
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778239
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031194
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308627
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614147
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952214
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328206
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748765
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197075
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699051
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268469
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919724
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69614
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65282
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80019
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93964
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20078
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26178
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53545
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53962
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51437
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.619043
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.77723
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.944882
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125188
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320204
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531719
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761973
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013427
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289122
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59264
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928399
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301647
ƒ(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719005
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171711
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67046
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235932
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882392
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64952
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59742
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73333
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9085
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16372
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1986
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49076
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51295
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45173
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.609904
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.767036
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.933338
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.11271
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306684
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517071
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746006
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99599
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269959
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571536
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904993
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275595
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689814
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146983
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642583
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204244
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846037
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60914
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5434
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66813
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87907
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12874
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12745
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44566
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49903
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35931
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.600924
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.756456
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.921963
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100436
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293407
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502666
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730328
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978851
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25115
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550825
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882066
ˆ(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250074
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661215
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122897
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615382
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173385
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810658
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57199
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4907
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60081
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85135
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09577
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05863
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40382
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48886
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27224
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.592081
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.746064
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.910789
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.08838
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280386
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488519
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714932
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962022
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232704
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530496
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859544
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225029
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633215
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091939
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588905
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143295
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777468
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53582
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43932
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53423
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80667
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08255
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99207
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27651
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48237
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19053
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.583388
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.735857
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.899813
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076555
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.267575
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.474642
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699808
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945535
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214633
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510577
ƒ(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837518
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200488
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605757
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060989
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56314
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114021
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747261
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50064
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38921
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46949
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72805
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08905
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94836
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1328
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46292
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09159
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.574063
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.725848
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889046
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.064934
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255004
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461005
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684992
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929319
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196862
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491037
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81587
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17646
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578864
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030735
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538048
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085588
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717829
(419.22, 8.34, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46648
