¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(345.70, 6.92, 371.43) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.11298
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892748
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273314
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694241
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162179
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61484
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67728
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80892
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01674
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41962
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.22645
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.20162
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.18021
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.16219
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.14755
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.13627
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12835
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12376
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12252
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12461
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.13005
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.13883
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.15097
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.16647
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.18535
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751085
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941581
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204708
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517491
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860294
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237534
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654568
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35714
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6887
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71566
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8762
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07485
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48648
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.04052
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.01581
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99448
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.97651
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96187
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95057
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.94258
œ(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.9379
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.93652
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.93844
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.94367
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95221
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96406
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.97925
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99778
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763878
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955169
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17789
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488179
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828115
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202034
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615272
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587083
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72034
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75322
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93543
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13283
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5443
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.86178
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.83718
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.81593
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.79801
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.78339
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.77206
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.76401
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.75924
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.75774
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.7595
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.76453
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.77284
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.78443
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.79931
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.8175
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777061
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969194
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173932
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459132
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79624
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16692
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576369
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818687
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75129
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79003
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98428
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19061
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60199
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.68994
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.66546
Ÿ(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64429
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.62641
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.61181
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60046
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.59236
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58751
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58588
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58749
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.59234
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60042
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.61176
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.62635
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64422
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790625
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983593
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189291
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430325
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76463
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132107
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537856
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05138
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7815
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84545
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0329
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24816
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65945
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.52473
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.50036
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.47927
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.46144
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.44685
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.43549
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.42734
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.42241
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.42067
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.42214
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.42681
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.43469
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.44578
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.4601
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.47766
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80457
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998428
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205087
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42582
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733324
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097643
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499668
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28447
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82485
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9287
¥(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08132
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30554
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.39342
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.36588
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34163
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.32062
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.30284
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28826
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27689
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.2687
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26369
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26185
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26319
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26769
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.27537
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28623
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.30029
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31755
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818912
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013676
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221325
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443144
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70229
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063486
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461934
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51717
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89407
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01176
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12953
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36264
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.24056
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.21317
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.18901
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.16809
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.15035
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.1358
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.12442
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.11619
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.11111
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.10917
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.11038
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.11472
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.12222
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.13286
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.14667
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.16365
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83365
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029329
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238009
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460955
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69961
£(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029673
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424566
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96211
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96301
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09461
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17748
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41948
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.0936
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.06635
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.0423
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.02145
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.00377
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.98924
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.97785
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96959
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96444
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96241
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96349
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96769
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.975
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.98544
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.99901
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.01573
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848768
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045396
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25512
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479253
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719179
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996209
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387589
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99643
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03166
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16365
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22514
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47171
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.95234
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.92521
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.90127
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.8805
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.86286
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.84836
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.83696
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82867
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82346
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82135
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82231
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82637
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.83351
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.84375
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.8571
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87356
¡(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864282
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061891
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272737
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497993
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739247
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998131
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351003
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02962
(345.26, 6.90, 371.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09998
