¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(328.71, 7.28, 378.99) (331.05, 1.37, 355.25) (0.81, 2.16, 0.81) Human 8.016516
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439013
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921535
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424099
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843458
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30488
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82057
¦(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3929
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0337
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12441
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06858
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19583
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.47188
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.44221
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.41699
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.39619
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.37978
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.36776
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.3601
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.35681
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.29178
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40515
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665178
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949839
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268507
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61939
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007461
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438957
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921408
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391706
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813847
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27836
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79125
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36029
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11033
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24574
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06823
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18261
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.79548
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.76544
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.7399
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.71885
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.70225
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.6901
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.68238
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.67909
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.61318
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403703
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663628
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949739
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268411
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619251
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007315
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438802
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919294
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369801
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79033
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25249
¤(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76262
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32853
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18304
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29366
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06754
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16927
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7842
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.10268
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.07681
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.05549
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.0387
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.02642
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.01864
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.01535
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.94851
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402283
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66202
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949578
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268224
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619058
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007108
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435428
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912468
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343884
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767416
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22727
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7348
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29759
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25164
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28934
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06651
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1558
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76696
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.4319
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.40185
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.37642
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.35559
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.33935
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.32767
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.32055
(328.88, 7.32, 378.39) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.29855
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400803
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660443
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949346
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268005
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618787
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002812
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429281
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905581
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316295
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745107
…(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20275
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70769
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35139
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31598
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27528
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06516
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14218
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74958
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399317
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658831
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949107
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266809
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613805
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997238
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423051
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898246
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289254
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71817
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17884
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6813
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44576
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39907
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26085
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06315
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12848
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73205
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39956
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658218
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947202
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262217
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608749
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991654
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416824
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874043
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262774
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689103
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1556
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65562
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53969
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41535
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24607
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05203
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11463
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71437
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400017
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655713
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942969
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257572
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603643
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985965
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41054
‰(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850331
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236843
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660664
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12728
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63069
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63314
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46754
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23093
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04081
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10068
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69654
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400494
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655924
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938716
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252928
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59849
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980261
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404192
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827133
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211483
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632817
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09658
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60646
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65302
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51267
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21541
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02949
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0866
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67856
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400967
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656448
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934554
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248206
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593296
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97453
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397794
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804415
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186666
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605592
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06663
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57628
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61978
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55064
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.43235
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0181
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07243
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66047
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.3384
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.32202
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.30866
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.2983
›(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.29093
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.28655
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.28515
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.28673
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.2913
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401464
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656942
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935111
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243481
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588102
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96874
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391356
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782199
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162409
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578987
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0373
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55167
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58541
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58129
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.31378
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.31586
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.28744
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.2621
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23981
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.22055
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.20429
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.19103
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.18075
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.17344
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.16909
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.1677
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.16927
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.1738
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401934
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657511
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935693
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239626
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582842
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962946
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384891
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760474
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138708
