¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç(327.45, 6.95, 329.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9231
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734461
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977459
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235357
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514548
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817756
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148099
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51245
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981684
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507621
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10105
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8068
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70619
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74412
†(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67002
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66046
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48621
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09209
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070753
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271926
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48827
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721375
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973286
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234426
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513565
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816662
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146919
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50807
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970512
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495056
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08684
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77974
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67327
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73235
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65902
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72372
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52148
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10967
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060413
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260878
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476346
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708565
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959421
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231233
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512902
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815938
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146149
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507214
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959641
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482824
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07301
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76273
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64073
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69358
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64894
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72687
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5572
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18305
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05029
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250023
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464687
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695963
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945842
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216511
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510657
ˆ(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81561
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145775
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506814
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94907
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470949
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06419
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74735
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60981
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65523
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63979
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74715
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59339
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25631
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040403
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239406
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453284
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683678
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932539
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202132
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495014
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814324
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145798
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506828
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938784
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459406
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05629
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73832
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59052
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61732
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63154
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76843
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63005
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32942
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030696
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229023
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442119
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671652
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919533
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188026
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479689
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797607
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145441
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507285
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928802
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450773
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04872
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72963
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57153
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58196
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63638
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79065
…(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62245
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28752
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02124
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218853
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431172
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659864
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906815
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17425
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464726
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781289
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127573
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507805
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919121
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444375
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04144
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72133
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55281
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5598
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65605
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81385
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60399
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20698
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011941
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20888
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420477
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648349
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894366
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160769
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450115
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765347
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110085
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488621
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910531
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438267
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0345
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71342
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53441
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53803
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66801
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83801
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58564
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09949
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002896
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199176
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410069
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637137
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882243
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147643
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435798
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749759
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093032
†(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469881
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902298
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432422
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0279
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70585
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51632
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51665
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66159
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86321
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63087
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8901
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994025
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189708
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399846
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626159
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870392
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134783
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421871
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734559
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076405
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451601
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895996
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420827
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02161
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69867
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49855
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49555
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65585
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86912
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72971
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6832
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985371
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180444
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389924
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615433
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858824
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122264
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408247
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719707
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060207
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44479
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890043
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408195
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01016
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69188
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48108
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47489
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65083
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86313
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82878
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58604
‰(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976945
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171408
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380204
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604994
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847527
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110064
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394969
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705261
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044374
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439758
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884461
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395831
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996154
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68062
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46388
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45459
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63564
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85799
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91532
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61801
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968736
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162594
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370758
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594804
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836553
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098161
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382086
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691176
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034657
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435007
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879147
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383771
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982454
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66498
