¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™ (422.97, 14.95, 246.48) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.244889
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.82492
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.93564
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647169
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862745
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096668
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351538
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07855
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400599
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754938
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146553
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581607
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067632
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613974
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20965
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88558
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65982
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44199
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30596
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35024
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78823
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15787
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76718
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.2953
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.9322
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.9133
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.88769
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.88666
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.87887
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643359
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858619
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092184
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346735
°(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624384
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395479
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749277
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140304
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574652
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059834
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603398
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19709
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87129
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64338
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41085
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27028
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33913
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00747
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25164
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67177
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.19841
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.99039
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.97143
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.95618
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.94466
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639596
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854543
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08799
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341996
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619199
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390438
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743725
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134172
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567824
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052168
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592553
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18482
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85729
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6273
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38058
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23559
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5196
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15027
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34807
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70637
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.10362
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.51067
(422.66, 14.92, 246.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.04049
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22965
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21028
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19487
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.18342
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17592
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635883
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85052
§(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083927
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337319
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614082
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385516
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738286
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128147
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561121
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044661
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581903
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1728
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84359
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60545
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35109
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24062
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70483
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23601
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44615
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73962
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16124
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13016
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10309
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.08
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.06086
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04567
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.03441
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.02705
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63222
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846559
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079698
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332709
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609038
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91199
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732951
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122231
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554533
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037296
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571511
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16105
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8302
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5802
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32241
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26863
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88499
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32407
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51178
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77161
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27975
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27051
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.26522
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.26389
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.26651
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27308
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28361
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.29811
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628606
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843009
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075525
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328162
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604064
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906528
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72775
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116451
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548108
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030087
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561349
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14956
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81714
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55562
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34632
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29732
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01357
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39872
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57962
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80219
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.83162
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.1442
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625043
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83951
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071415
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323683
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599165
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901149
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722634
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110788
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541792
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023019
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551416
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13833
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80433
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54632
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37161
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32671
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14357
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45958
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64963
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.78101
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.74499
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.02781
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621649
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835868
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067365
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319269
‡(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594338
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895848
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227848
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10523
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535606
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016084
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541715
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12737
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79186
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5654
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39746
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35677
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14351
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52233
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79375
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64524
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.66035
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.91423
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618511
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832194
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063376
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314922
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589584
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891057
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222349
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099788
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52954
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009307
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532257
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11671
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77969
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55405
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42393
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44725
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04999
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51252
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99552
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49337
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.57766
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.80342
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615422
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828578
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059449
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310644
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584906
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886641
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216944
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094484
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523628
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002693
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523005
˜(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10626
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76783
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54294
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45099
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54913
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95796
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40213
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90648
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34573
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.4969
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.69533
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.76752
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.7397
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71676
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69868
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68542
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67699
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61238
(422.66, 14.92, 246.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825019
