¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252933
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.825023
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.310579
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.104538
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.077248
ì(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.051375
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.026892
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.003772
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.061586
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.124104
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.189143
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.256811
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.450224
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.687099
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.17838
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.879499
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.768687
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.662194
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.598053
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.590981
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.585787
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.645321
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.784063
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.136055
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.999063
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.972216
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.946762
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.922675
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.920412
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.978569
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.039066
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.102005
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.173108
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.388302
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.62038
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.15563
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.906705
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.721516
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.61595
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.514487
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.496513
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.491285
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.48791
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.607351
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.958195
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.972813
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.898293
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.871871
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.846819
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.823111
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.842327
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.898645
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.957232
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.01818
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.117052
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.328105
á(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.555568
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.87993
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.96183
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.676855
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.572164
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.471539
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.405693
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.400432
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.397007
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.438584
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.572925
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.87736
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.851986
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.82796
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.805258
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.783855
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.767103
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.821678
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.878453
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.937513
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.062515
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.269582
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17587
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.69468
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.02022
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.708642
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.530785
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.430948
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.334982
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.313089
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.309617
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.307963
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.406905
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.54208
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593594
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811299
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045335
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.135603
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.197947
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.239085
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.814095
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.802584
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.859858
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.009455
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.212678
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1642
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.51778
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.30386
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.766735
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.491762
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.392666
à(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.297411
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.229124
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.22561
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.223895
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.248209
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.378719
(364.21, 7.12, 350.98) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.82834
(364.21, 7.12, 350.98) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.82626
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618467
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837965
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.992157
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.050269
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.110754
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.127157
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.101151
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.076709
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.85146
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.957829
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.15735
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15214
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.3488
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.14066
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.828061
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.530198
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.356648
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.262061
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.171137
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.144863
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.143091
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.143105
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.222548
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.354071
(364.21, 7.12, 350.98) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.41082
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643652
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.85736
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.911533
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.967939
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.026655
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.019979
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.994338
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.970239
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.856863
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.910504
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.103549
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13973
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.18729
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.99182
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.96991
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.591108
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.322856
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.22889
è(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.138566
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.067259
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.065435
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.065381
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.073156
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.200351
(364.21, 7.12, 350.98) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.01402
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.660578
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.781102
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.833709
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.88849
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.944134
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.917299
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.892009
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.868237
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.729735
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 5.988153
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.051232
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12692
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.03287
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.86017
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.83848
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.655225
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.369609
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.197865
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.108098
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.021808
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.990818
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.990699
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.992332
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.053286
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.181662
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.619693
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.707456
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.758569
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.811805
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.845359
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.818883
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.79393
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.762352
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.608902
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.463495
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25643
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11378
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.88517
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.73369
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.71222
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.69293
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.433216
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.168945
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.079699
ã(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.993908
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.919135
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.918955
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.920514
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.923812
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.036856
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.166532
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.579753
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.636322
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.686011
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.737776
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.750649
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.724517
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.69989
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.642478
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.493971
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.153379
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24496
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.98917
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.66272
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.8288
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.93363
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.9121
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.85734
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.225358
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.053336
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.968009
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.88599
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.850054
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.851542
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.854757
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 8.898232
(364.21, 7.12, 350.98) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 9.023918
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.521232
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.567603
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.615936
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.666297
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.659797
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.633996
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.609678
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.52845
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.384567
(364.21, 7.12, 350.98) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.241302
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2332
(364.21, 7.12, 350.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08638
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.5765
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.71138
(364.21, 7.12, 350.98) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.80226
