¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676075
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66338
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22456
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16169
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6287
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43026
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.790606
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.955039
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131965
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.322796
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530403
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756028
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002068
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271298
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0567
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410152
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802416
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228369
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704987
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242136
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85199
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55017
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34182
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24717
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31242
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58375
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12699
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03946
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47106
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28026
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.782375
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.946188
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.122144
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312372
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519102
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743737
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988653
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256402
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551321
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389272
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779221
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206135
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680078
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213955
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819911
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51332
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29503
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19257
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2478
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50617
¿(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03203
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92068
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31815
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13546
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.774284
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.937493
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.112498
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30213
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731665
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975479
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241773
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535225
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859037
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756415
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183817
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654386
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184254
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78525
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47261
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24937
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13926
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18483
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4306
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93971
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80522
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16976
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99581
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.766338
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.928953
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.103027
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.292071
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4971
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719813
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962549
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227414
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519433
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841583
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198305
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156624
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623885
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149824
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746101
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4277
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20476
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08726
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12345
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.357
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84986
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6931
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02589
·(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86114
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.758534
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.920566
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.093733
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282196
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486398
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70818
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949651
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213321
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503935
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824463
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179147
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12994
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593986
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116096
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707768
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38376
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16128
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03657
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06363
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28529
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76247
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58419
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88635
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73134
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.750874
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.912104
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.084633
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.272502
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.475896
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696766
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936864
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199497
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488735
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807676
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160367
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553381
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078786
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08305
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670248
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34074
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11343
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98714
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00535
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21557
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67752
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4784
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7511
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55239
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.743356
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.903797
±(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.075826
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262991
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465593
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685571
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924329
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185939
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473834
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791222
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141962
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532846
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964336
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441714
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633543
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29867
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06482
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93898
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94858
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14767
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59491
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37572
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61996
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40477
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.735984
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.895651
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06719
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253663
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455491
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674595
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912047
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172647
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459228
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775034
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123933
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512733
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941268
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415739
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952814
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25759
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01729
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89207
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89332
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08164
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51463
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27604
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49289
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27051
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.65402
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.728754
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.887668
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.058721
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.244519
°(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445588
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663838
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900016
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159623
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444917
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759085
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106277
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493046
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918717
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390356
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924352
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532763
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23256
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84636
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83953
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01746
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43664
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17927
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36973
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.40299
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.69466
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.721669
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.879848
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05042
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.235557
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435885
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653298
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88824
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146864
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430901
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743474
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088993
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473775
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896688
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365566
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896566
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.501408
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19637
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00441
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94708
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04319
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35719
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.93745
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.64603
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.78829
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.5966
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.714633
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.872189
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.042287
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226778
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.426381
·(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642977
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876711
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134368
(419.68, 8.47, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417176
