¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(346.43, 6.89, 370.69) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.59131
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586843
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91082
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257366
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655686
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103936
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653306
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11795
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78085
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62279
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51482
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29654
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9516
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10898
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64976
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35427
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23599
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576893
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899199
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257429
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655777
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105853
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655476
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15084
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86432
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62296
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56223
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32575
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98384
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87021
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47475
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28973
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17626
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56665
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895555
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25738
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655729
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107381
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657215
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18423
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91382
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62288
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60984
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35578
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00507
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05231
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30068
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22398
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11524
…(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561937
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895412
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257204
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655524
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108556
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658511
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21805
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91348
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62251
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65766
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38666
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01266
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90346
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12754
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1571
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.053
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557754
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895117
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256878
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655146
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109326
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65941
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25231
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91294
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62186
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70574
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41838
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02125
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93671
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95543
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08913
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98958
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553396
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894685
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256428
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654659
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109751
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659893
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28287
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91211
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62094
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71697
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43148
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03081
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96965
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75924
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0201
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92497
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548825
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894145
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255814
ˆ(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653999
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109825
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659924
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27736
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91106
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61971
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7191
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44112
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04135
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00233
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52984
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83444
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85924
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544094
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889513
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255077
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653194
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109489
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659567
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26837
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90978
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61828
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71987
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45161
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05286
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03465
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30351
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53173
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79242
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539186
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884126
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254241
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652199
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108791
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658782
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25902
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90825
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61654
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71463
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46304
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06533
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06669
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07913
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23797
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60796
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534102
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878522
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253223
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65114
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107707
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657552
‡(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24938
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90652
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61451
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68543
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47503
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07881
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09841
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77534
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95282
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36327
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528877
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872784
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251274
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649874
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106279
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654736
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23941
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90175
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61223
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65566
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45376
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09328
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14383
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47759
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33171
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11958
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52345
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866806
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244724
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648459
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104447
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645597
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22911
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89007
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60969
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62531
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4331
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10873
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20985
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45121
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07286
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60416
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517879
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860687
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237921
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646897
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10227
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636242
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21853
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87799
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60688
ˆ(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59434
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41304
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1252
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27543
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50099
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82251
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04061
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512116
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854383
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230963
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645185
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099705
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626587
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20762
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86558
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6038
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56281
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39354
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12383
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34056
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55164
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58036
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02366
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98443
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506225
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847872
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223804
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639322
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096748
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616641
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19644
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85286
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60045
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53077
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37467
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10276
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40519
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60309
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34605
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30445
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40143
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500137
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841205
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216422
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631168
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091847
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606443
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18492
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83978
(346.25, 6.90, 370.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58701
