¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(369.98, 7.26, 351.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854177
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.113679
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.995057
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 4.972645
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.252269
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.447654
(369.45, 7.24, 351.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282203
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.007262
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.803042
é(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.776073
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.75047
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.726204
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.703249
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.742628
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.178322
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.29247
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.616071
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.800011
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.94241
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.010839
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.082062
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.156209
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.160223
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.149291
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.139593
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.110744
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.990962
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.876906
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.025957
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.172862
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.318383
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.047179
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.829361
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.700553
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.674073
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.648934
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.625108
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.610326
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.6642
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.235606
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.400589
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.569251
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.749945
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.857052
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.923307
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.992259
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.063549
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.051599
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.040872
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.031356
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.989547
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.8743
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.764506
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.081426
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.096684
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.194812
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.869745
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.731943
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.705207
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.679824
ç(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.655764
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.632999
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.611508
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.591265
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.295219
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.357912
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.52374
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.701307
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.775029
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.839227
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.906033
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.959612
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.947879
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.937346
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.928005
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.874308
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.763296
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.657484
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.324604
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.135796
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.076614
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.827218
(369.45, 7.24, 351.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520197
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.686362
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.850999
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.919962
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.980171
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.042819
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.055435
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.637265
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.338808
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.4795
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.636346
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.696178
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.75843
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.823205
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.860304
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.848776
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.83843
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.829255
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.764644
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.657588
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.5555
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.205695
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.556522
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.963487
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.268677
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.489553
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.643039
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.779325
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.835424
ç(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.893813
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.954577
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.941028
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.916153
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.403165
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.436498
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.562287
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.62035
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.680758
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.743612
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.765357
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.754026
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.743857
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.734841
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.660196
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.556843
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.458243
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.261751
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.460421
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.855153
(369.45, 7.24, 351.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.88492
(369.45, 7.24, 351.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269158
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.449401
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.600772
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.69947
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.753901
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.810564
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.857575
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.831585
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.807113
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.784135
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.45243
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.491018
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.547404
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.606065
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.667096
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.674527
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.663384
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.653385
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.644519
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.560642
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.46076
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.36543
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.326857
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.368178
(369.45, 7.24, 351.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.49429
(369.45, 7.24, 351.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.86751
(369.45, 7.24, 351.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264506
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.410222
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.559542
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.622425
ë(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.675272
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.730291
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.752414
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.726834
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.702749
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.656365
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.499496
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.505182
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.489555
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.534213
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.593517
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.58759
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.576627
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.566789
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.558068
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.465686
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.404959
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.399279
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.094355
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.279603
(369.45, 7.24, 351.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.48216
(369.45, 7.24, 351.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.85245
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.232358
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.371991
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.498785
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.548074
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.599413
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.65287
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.651709
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.626521
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.602806
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.52636
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.375116
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.872249
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.240743
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.546881
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.533357
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.520972
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.509716
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.499574
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.490539
(369.45, 7.24, 351.21) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 5.4826
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.263807
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.142128
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.025805
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.194514
(369.45, 7.24, 351.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.47226
(369.45, 7.24, 351.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.83974
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.206917
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.334697
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.428409
â(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.476311
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.526214
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.578185
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.555225
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.530413
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.507051
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.402951
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.256954
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 5.951193
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.324648
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.780262
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.98694
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.062474
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.141066
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.197094
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.185841
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.176018
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.150945
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.032893
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.920001
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.228435
(369.45, 7.24, 351.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.46459
(369.45, 7.24, 351.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.82936
(369.45, 7.24, 351.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250807
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.298316
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.360452
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.407032
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.455568
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.488653
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.462744
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.438291
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.415268
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.285703
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.144606
(369.45, 7.24, 351.21) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.03348
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.506103
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.723876
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.9015
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.97501
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.051492
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.095668
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.084582
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.074908
(369.45, 7.24, 351.21) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.042996
